GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000124233,20,43835638,43838413,44,6,46233,0.35881,0.35987
ENSG00000124157,20,43849941,43853099,54,10,46228,1.3484,0.088772
ENSG00000233352,20,43858458,43858832,4,2,46350,0.24927,0.40158
ENSG00000243995,20,43859509,43861972,26,6,46350,-0.024759,0.50988
ENSG00000124107,20,43880880,43883205,35,7,45893,-0.078976,0.53147
ENSG00000124159,20,43922085,43937169,120,15,46341,0.47635,0.31691
ENSG00000124232,20,43935491,43946462,23,7,46350,-0.36794,0.64354
ENSG00000124145,20,43953928,43977064,31,11,45933,0.21758,0.41388
ENSG00000275894,20,43973755,43974463,16,2,46350,-0.62715,0.73472
ENSG00000204070,20,43990577,44005438,70,13,46350,-0.4725,0.68171
ENSG00000254806,20,43992150,44038708,7,2,46350,-0.89704,0.81515
ENSG00000124251,20,44001203,44007033,10,3,46350,-0.72497,0.76577
ENSG00000232880,20,44016987,44017345,5,3,46350,-2.1273,0.9833
ENSG00000244274,20,44034697,44039250,35,5,45953,-0.66413,0.7467
ENSG00000124155,20,44044707,44077218,40,6,46189,-0.059234,0.52362
ENSG00000277022,20,44063912,44076965,31,8,46350,-0.31004,0.62173
ENSG00000101443,20,44098346,44110172,17,6,46350,0.37883,0.35241
ENSG00000237464,20,44116253,44118888,19,6,46350,-0.50774,0.69418
ENSG00000237068,20,44119458,44120311,11,3,46350,-0.64729,0.74128
ENSG00000101446,20,44141101,44144264,9,2,46160,-0.89549,0.81474
ENSG00000243543,20,44162835,44168134,5,3,46007,0.14268,0.44327
ENSG00000232135,20,44165435,44165653,4,1,46350,-0.41455,0.66076
ENSG00000249139,20,44165625,44176065,3,2,45347,0.10255,0.45916
ENSG00000229900,20,44168622,44168866,3,2,46350,-1.1549,0.87593
ENSG00000101448,20,44169265,44176391,60,18,46165,-0.95948,0.83134
ENSG00000158901,20,44179792,44207965,14,4,46105,-0.65611,0.74412
ENSG00000201923,20,44188397,44188515,21,1,46350,-0.77771,0.78163
ENSG00000230860,20,44196629,44197446,15,1,46350,-0.73416,0.76857
ENSG00000180205,20,44236578,44259907,15,4,46160,-0.72455,0.76564
ENSG00000180305,20,44258165,44259835,13,3,46262,-0.46023,0.67733
ENSG00000235508,20,44269125,44270009,9,2,46350,-0.71565,0.7629
ENSG00000180083,20,44277202,44298909,13,3,46009,0.11177,0.4555
ENSG00000182931,20,44313292,44333658,8,3,46350,-1.0735,0.85848
ENSG00000168634,20,44330655,44337456,8,3,46350,-0.49432,0.68946
ENSG00000266071,20,44333741,44333819,7,3,46350,-0.7986,0.78774
ENSG00000149651,20,44350990,44354469,42,11,46272,0.27203,0.3928
ENSG00000226188,20,44374376,44374926,15,4,46350,-0.55719,0.7113
ENSG00000168630,20,44378559,44378713,16,2,46350,-0.3882,0.65107
ENSG00000124116,20,44402847,44420547,122,13,46208,-0.80974,0.79095
ENSG00000221046,20,44407337,44407462,5,1,46350,-0.27883,0.60981
ENSG00000101457,20,44420576,44440066,8,2,46350,-0.25767,0.60167
ENSG00000175063,20,44441215,44445596,12,3,46350,-0.53735,0.70449
ENSG00000101470,20,44451853,44462384,26,10,46350,-1.1764,0.88029
ENSG00000124104,20,44462470,44471520,10,3,46350,-0.98169,0.83687
ENSG00000101473,20,44470360,44486045,44,10,45875,-1.1485,0.87462
ENSG00000132801,20,44486256,44507761,28,7,46077,-1.4461,0.92592
ENSG00000168612,20,44509866,44513905,14,3,46350,-1.6729,0.95282
ENSG00000149634,20,44515128,44516274,5,3,46350,-1.6053,0.94578
ENSG00000124257,20,44517273,44519926,3,1,46350,-2.1441,0.98399
ENSG00000064601,20,44519683,44527459,24,7,45846,-1.4424,0.9254
ENSG00000271984,20,44521333,44522058,7,1,45438,-1.5542,0.93993
ENSG00000100979,20,44527260,44540794,8,4,45341,-0.54472,0.70703
ENSG00000100982,20,44563267,44576662,32,10,45893,-1.6595,0.95149
ENSG00000198026,20,44577292,44600811,28,7,46062,-0.62683,0.73462
ENSG00000235525,20,44603888,44604714,6,4,46350,0.024352,0.49029
ENSG00000100985,20,44637547,44645200,117,26,46173,0.18835,0.4253
ENSG00000204044,20,44642139,44650712,13,4,46350,1.1414,0.12685
ENSG00000124140,20,44650329,44688791,68,18,45880,0.9141,0.18033
ENSG00000124160,20,44689624,44718591,22,8,46166,2.1399,0.016181
ENSG00000213820,20,44728157,44728815,26,9,46045,0.88276,0.18868
ENSG00000101017,20,44746911,44758502,66,23,46350,-0.28516,0.61224
ENSG00000229957,20,44797043,44799876,47,7,46224,-0.90606,0.81755
ENSG00000149654,20,44802372,44937137,341,59,46130,0.026906,0.48927
ENSG00000080189,20,44974619,44993097,194,36,46049,1.2377,0.10791
ENSG00000273828,20,44993190,45019524,4,1,44075,-0.24871,0.59821
ENSG00000062598,20,44994688,45035271,52,14,46285,0.39601,0.34605
ENSG00000215452,20,45042867,45087915,10,3,46350,-0.3674,0.64334
ENSG00000283757,20,45083672,45125370,29,8,46140,-0.53727,0.70446
ENSG00000225849,20,45092358,45105871,11,3,46350,-0.097637,0.53889
ENSG00000184617,20,45113100,45121279,14,6,46060,-0.24321,0.59608
ENSG00000198185,20,45128269,45142198,22,6,46166,0.76055,0.22346
ENSG00000149635,20,45169585,45179213,30,12,46350,0.015826,0.49369
ENSG00000158296,20,45186462,45298778,78,21,45541,0.74558,0.22796
ENSG00000273893,20,45310315,45311014,2,1,46350,1.5,0.066801
ENSG00000172315,20,45314173,45318079,17,6,46076,0.51802,0.30222
ENSG00000271784,20,45318298,45318928,7,2,46350,0.72905,0.23299
ENSG00000197496,20,45338126,45364986,118,21,46043,-0.78667,0.78426
ENSG00000222874,20,45487972,45488311,26,8,46350,0.72949,0.23285
ENSG00000235922,20,45492202,45492743,38,13,46350,-0.64175,0.73948
ENSG00000064655,20,45523263,45817492,288,63,46105,-1.0144,0.84481
ENSG00000236028,20,45529782,45530365,9,4,46350,-0.2388,0.59437
ENSG00000226769,20,45626235,45627127,3,1,46350,-0.85876,0.80476
ENSG00000239783,20,45700504,45700875,9,3,46350,-0.95079,0.82914
ENSG00000215450,20,45789477,45790339,41,14,46290,-0.96018,0.83152
ENSG00000264901,20,45795609,45795700,19,3,46350,-0.91933,0.82104
ENSG00000101040,20,45837859,45985633,286,44,46127,0.86195,0.19436
ENSG00000267882,20,45947246,45949498,4,1,46350,1.7748,0.037963
ENSG00000224565,20,46020673,46041071,189,21,46154,-0.82504,0.79533
ENSG00000234075,20,46106958,46107754,8,3,46350,-0.39388,0.65317
ENSG00000202186,20,46113022,46113125,88,23,46066,0.39907,0.34492
ENSG00000201742,20,46121722,46121829,10,4,46350,0.5125,0.30415
ENSG00000124151,20,46130646,46285621,352,27,46218,1.5816,0.056872
ENSG00000229853,20,46259010,46260182,5,2,46350,0.28713,0.38701
ENSG00000196562,20,46285656,46415360,607,67,45964,0.72925,0.23292
ENSG00000255438,20,46306645,46315041,19,5,46290,-0.93082,0.82403
ENSG00000238950,20,46455713,46455788,373,73,46174,0.447,0.32744
ENSG00000215448,20,46488532,46489416,10,4,46350,-0.93751,0.82575
ENSG00000251770,20,46501935,46502017,8,3,46350,-0.70888,0.7608
ENSG00000238785,20,46533092,46533167,136,35,46042,-0.30148,0.61847
ENSG00000234967,20,46579543,46580799,11,5,45141,1.0001,0.15864
ENSG00000228503,20,46586766,46587347,8,3,45605,0.44461,0.3283
ENSG00000237423,20,46609232,46617488,6,3,46012,0.11951,0.45243
ENSG00000229522,20,46612148,46613057,1,1,44322,0.83877,0.2008
ENSG00000276923,20,46702612,46702931,10,4,46350,0.40329,0.34337
ENSG00000235621,20,46988693,46999372,200,48,46196,0.054533,0.47826
ENSG00000236874,20,47012066,47013638,67,19,46331,1.4438,0.074401
ENSG00000274261,20,47036110,47039459,8,4,46350,-0.73966,0.77025
ENSG00000281365,20,47099554,47100660,85,24,46322,0.19722,0.42183
ENSG00000281460,20,47105245,47105799,12,3,46350,-0.90076,0.81614
ENSG00000238452,20,47122480,47122555,215,61,46162,-0.92331,0.82208
ENSG00000124126,20,47240790,47444420,778,93,46100,1.7926,0.036516
ENSG00000278231,20,47438225,47465995,183,21,46188,0.29623,0.38353
ENSG00000124198,20,47538427,47653230,118,17,45789,-0.64795,0.74149
ENSG00000230758,20,47654894,47655139,11,3,46350,0.5571,0.28873
ENSG00000227431,20,47657000,47662581,8,2,46350,0.64162,0.26056
ENSG00000124207,20,47662783,47713497,145,17,45662,-0.76472,0.77778
ENSG00000124214,20,47729876,47804904,174,19,45858,-0.24138,0.59537
ENSG00000226284,20,47751017,47751549,6,3,46350,0.1712,0.43203
ENSG00000124228,20,47835832,47860614,119,21,45858,1.4006,0.080665
ENSG00000124201,20,47854483,47894963,137,20,45740,0.29596,0.38363
ENSG00000177410,20,47894715,47912275,95,23,45408,1.4241,0.077205
ENSG00000209042,20,47895477,47895565,22,4,44147,-0.33885,0.63264
ENSG00000222365,20,47896856,47896946,20,5,44367,-0.46135,0.67773
ENSG00000212304,20,47897220,47897309,13,4,44655,-0.65201,0.7428
ENSG00000283529,20,47934874,48058191,450,90,46147,2.4243,0.0076696
ENSG00000158445,20,47980414,48100834,287,41,45398,1.0781,0.1405
ENSG00000124212,20,48120411,48184683,81,16,46034,0.18664,0.42597
ENSG00000265225,20,48203218,48203311,93,18,45973,-0.70969,0.76105
ENSG00000158470,20,48249482,48330415,313,29,46101,-1.3117,0.90518
ENSG00000231878,20,48346128,48346379,24,3,46350,-1.4673,0.92885
ENSG00000252540,20,48411348,48411451,60,12,45782,0.65802,0.25526
ENSG00000197818,20,48429250,48508779,113,30,45492,-0.33472,0.63108
ENSG00000252123,20,48444529,48444590,1,1,46350,2.046,0.02038
ENSG00000237788,20,48445662,48447622,14,5,45927,0.8749,0.19081
ENSG00000158480,20,48519928,48532045,45,13,45787,-0.40832,0.65848
ENSG00000199490,20,48537134,48537231,5,1,46350,1.5464,0.061001
ENSG00000124226,20,48552885,48570429,117,23,46271,-1.6117,0.94649
ENSG00000229222,20,48573282,48574569,10,3,45640,2.1049,0.017648
ENSG00000206710,20,48588643,48588749,117,35,45898,0.31534,0.37625
ENSG00000124216,20,48599536,48605423,18,3,46350,1.3872,0.082692
ENSG00000231265,20,48657253,48658041,53,10,46190,1.4303,0.076315
ENSG00000244687,20,48697661,48732491,36,14,46350,-1.4532,0.92691
ENSG00000124208,20,48697661,48770174,163,25,46196,1.0457,0.14785
ENSG00000240849,20,48734791,48770271,22,4,46350,-1.5498,0.93941
ENSG00000237595,20,48779302,48782639,29,2,46350,-1.6364,0.94912
ENSG00000234698,20,48782899,48788279,28,2,46350,-2.248,0.98771
ENSG00000231742,20,48789087,48793208,423,54,46093,0.14503,0.44234
ENSG00000277449,20,48801135,48808035,37,7,46115,-0.43204,0.66715
ENSG00000172216,20,48807271,48809226,120,25,45863,0.41097,0.34055
ENSG00000224397,20,48884023,48896332,29,10,46350,-0.98707,0.8382
ENSG00000203999,20,48909257,48931459,72,19,46160,1.2191,0.1114
ENSG00000233077,20,48927248,48937879,14,4,46350,1.9964,0.022946
ENSG00000244376,20,49045729,49046020,52,21,45670,0.088407,0.46478
ENSG00000231715,20,49096304,49096528,84,19,45830,-0.68515,0.75338
ENSG00000196396,20,49126858,49201778,50,13,46191,0.40122,0.34413
ENSG00000239742,20,49174221,49174535,3,2,45728,0.27058,0.39336
ENSG00000201501,20,49179546,49179647,7,4,46350,-0.5069,0.69389
ENSG00000232043,20,49187512,49194578,23,7,45723,-0.17196,0.56827
ENSG00000208018,20,49202323,49202416,3,2,46350,0.3296,0.37085
ENSG00000042062,20,49202645,49308065,66,22,45992,-0.35845,0.64
ENSG00000221091,20,49231173,49231322,7,3,46350,-0.53467,0.70356
ENSG00000231302,20,49237300,49237614,10,3,46350,-0.78664,0.78425
ENSG00000234693,20,49262008,49278812,18,4,45574,1.2712,0.10184
ENSG00000124171,20,49348081,49373332,115,21,46117,-0.89067,0.81345
ENSG00000124243,20,49411431,49499213,227,33,45760,0.22243,0.41199
ENSG00000230043,20,49457152,49457286,12,5,46350,1.5007,0.066713
ENSG00000265062,20,49477445,49477523,99,22,46111,-0.93932,0.82622
ENSG00000101126,20,49505456,49547777,114,20,46175,1.794,0.036409
ENSG00000228663,20,49530268,49530948,7,3,46099,-0.35832,0.63995
ENSG00000259456,20,49547521,49561671,4,1,45031,-0.56734,0.71476
ENSG00000000419,20,49551404,49575092,53,11,45966,0.51629,0.30283
ENSG00000124217,20,49575363,49580468,120,14,46036,0.41837,0.33784
ENSG00000232358,20,49615907,49626556,218,36,46316,0.52393,0.30016
ENSG00000026559,20,49620193,49639666,105,20,46279,0.4449,0.3282
ENSG00000279835,20,49714675,49715382,29,13,46237,-0.38731,0.65074
ENSG00000228820,20,49747325,49748204,35,12,46350,0.34708,0.36427
ENSG00000263645,20,49993772,49993858,146,24,46297,1.2843,0.099517
ENSG00000101096,20,50003494,50179370,93,21,46252,0.79922,0.21208
ENSG00000266761,20,50069442,50069514,8,4,44856,-0.48853,0.68741
ENSG00000054793,20,50213053,50385173,508,76,46205,0.55829,0.28832
ENSG00000215444,20,50351072,50351606,15,5,46350,-0.37605,0.64656
ENSG00000101115,20,50398870,50419059,21,8,45980,-1.3942,0.91838
ENSG00000227964,20,50448336,50479451,66,21,46310,-0.80679,0.79011
ENSG00000252467,20,50518830,50518934,73,17,46191,0.23565,0.40685
ENSG00000252654,20,50521508,50521569,14,5,46350,2.6335,0.0042251
ENSG00000020256,20,50668202,50808525,170,36,46243,-0.18615,0.57383
ENSG00000233347,20,50726883,50727588,20,3,46350,-1.084,0.86081
ENSG00000234948,20,50827184,51266970,384,94,46205,0.99882,0.15894
ENSG00000225785,20,51068003,51072158,8,3,46350,0.12328,0.45094
ENSG00000232465,20,51104461,51117130,89,9,45696,-0.31024,0.62181
ENSG00000234821,20,51127791,51128107,2,1,46350,-0.077109,0.53073
ENSG00000232294,20,51288456,51307468,45,6,46199,0.70677,0.23985
ENSG00000232286,20,51474877,51479394,8,3,44611,-0.48411,0.68584
ENSG00000230636,20,51506701,51506925,10,2,46350,-1.3362,0.90926
ENSG00000182463,20,51588946,52111869,51,24,46105,0.32835,0.37132
ENSG00000252629,20,51679156,51679240,27,3,46350,0.73905,0.22994
ENSG00000199218,20,51714191,51714523,11,2,46350,-0.13751,0.55469
ENSG00000223492,20,51785182,51796089,73,3,46122,1.3569,0.08741
ENSG00000227705,20,51812768,51825244,58,9,46203,-0.039375,0.5157
ENSG00000271774,20,51872518,52103813,5,2,46350,1.3198,0.093453
ENSG00000231703,20,52014199,52029448,50,11,46212,0.30704,0.37941
ENSG00000224530,20,52037738,52038195,9,3,46102,-0.34684,0.63564
ENSG00000259723,20,52069597,52120853,138,15,46298,0.46271,0.32178
ENSG00000227164,20,52105495,52106164,1,1,46350,1.3534,0.08797
ENSG00000206959,20,52161154,52161264,12,2,46350,-0.2442,0.59646
ENSG00000197670,20,52169309,52192402,27,7,46350,0.32874,0.37118
ENSG00000171940,20,52183604,52210378,793,112,46254,0.47026,0.31909
ENSG00000235415,20,52224893,52251129,3,1,46350,-0.45002,0.67365
ENSG00000238468,20,52285236,52285297,10,4,46350,2.08,0.018762
ENSG00000225563,20,52416362,52417857,16,5,46350,0.37908,0.35231
ENSG00000241721,20,52491791,52492096,32,13,46188,-0.32184,0.62621
ENSG00000236352,20,52556699,52559047,52,17,46164,-0.78653,0.78422
ENSG00000064787,20,52560080,52687133,35,11,46350,-0.71246,0.76191
ENSG00000265595,20,52684947,52685024,30,5,46350,-0.95154,0.82933
ENSG00000019186,20,52769988,52790512,40,8,45935,0.35502,0.36129
ENSG00000101132,20,52824386,52836492,255,28,46286,1.5621,0.059134
ENSG00000101134,20,53092136,53267710,134,31,46333,1.0168,0.15463
ENSG00000252089,20,53476227,53476351,3,2,46350,-1.4634,0.92832
ENSG00000185834,20,53691183,53691679,81,8,46239,0.0063567,0.49746
ENSG00000235166,20,54025436,54099315,289,39,46212,0.15697,0.43763
ENSG00000224008,20,54036874,54043735,12,5,46350,0.6728,0.25054
ENSG00000275923,20,54121444,54121753,8,3,41980,0.57027,0.28425
ENSG00000054803,20,54572496,54580528,41,6,46350,1.7131,0.043347
ENSG00000222118,20,54780108,54780229,52,11,45871,0.88817,0.18723
ENSG00000124089,20,54823788,54824871,10,3,46350,-0.5635,0.71345
ENSG00000235594,20,54842928,54844287,15,2,46350,1.1494,0.12519
ENSG00000230843,20,54871023,54874216,15,6,43786,0.65017,0.25779
ENSG00000124098,20,54933971,54943719,20,5,46291,-0.1547,0.56147
ENSG00000087586,20,54944445,54967393,10,5,46232,-1.1039,0.86518
ENSG00000101138,20,54967450,54981425,13,5,46350,-0.058702,0.52341
ENSG00000087589,20,54987168,55035443,51,14,46339,2.0494,0.02021
ENSG00000228601,20,55034484,55034639,17,2,46350,2.36,0.0091377
ENSG00000212084,20,55035322,55035413,2,1,46350,1.7641,0.03886
ENSG00000022277,20,55043641,55094505,61,5,46350,0.7489,0.22696
ENSG00000124091,20,55066548,55100981,240,47,46188,0.57083,0.28406
ENSG00000280387,20,55097308,55098555,10,2,46350,2.2137,0.013424
ENSG00000124103,20,55099542,55101198,6,2,46350,0.63909,0.26138
ENSG00000213714,20,55108302,55111576,175,31,46331,-0.13861,0.55512
ENSG00000225657,20,55152619,55171182,17,5,46094,1.851,0.032087
ENSG00000214541,20,55176757,55177169,51,14,46328,-0.19356,0.57674
ENSG00000087510,20,55204358,55214339,166,31,45939,-1.297,0.90268
ENSG00000252091,20,55242486,55242587,86,16,45787,0.13085,0.44795
ENSG00000241821,20,55263457,55263749,14,3,46350,-1.2233,0.88938
ENSG00000237000,20,55275893,55276570,75,17,45837,1.1952,0.116
ENSG00000221416,20,55293942,55294025,31,5,46276,-1.4882,0.93165
ENSG00000231604,20,55305453,55306516,14,3,46335,-0.51136,0.69545
ENSG00000207158,20,55361037,55361143,10,4,46350,0.12714,0.44941
ENSG00000251772,20,55575143,55575213,1,1,46350,0.7121,0.2382
ENSG00000238644,20,55629846,55629897,198,37,46259,0.076887,0.46936
ENSG00000231078,20,55680797,55682184,25,6,46139,0.05887,0.47653
ENSG00000203266,20,55689971,55697148,14,4,46350,-0.23715,0.59373
ENSG00000280220,20,55736878,55738831,23,2,46350,-0.073862,0.52944
ENSG00000101144,20,55743804,55841685,29,7,46350,0.91876,0.17911
ENSG00000235032,20,55789928,55790922,6,3,46350,1.68,0.046483
ENSG00000226308,20,55841853,55858054,5,3,45669,-0.03276,0.51307
ENSG00000252064,20,55886910,55887014,13,6,46350,0.63712,0.26202
ENSG00000266666,20,55896558,55896647,23,6,45840,0.19988,0.42079
ENSG00000231005,20,55903602,55903752,3,1,46350,0.33096,0.37034
ENSG00000054796,20,55904815,55919050,115,30,46319,0.79508,0.21328
ENSG00000101146,20,55926066,55954267,165,39,46196,2.6695,0.0037985
ENSG00000228995,20,55932482,55933425,14,2,46350,0.39669,0.3458
ENSG00000256222,20,55933498,55935036,15,2,46350,0.38337,0.35072
ENSG00000218018,20,55959216,55968118,13,4,46061,-0.98424,0.8375
ENSG00000132819,20,55966463,55984389,97,30,45705,-0.96223,0.83203
ENSG00000124097,20,56063448,56064083,135,26,46158,0.12515,0.4502
ENSG00000124092,20,56071022,56100708,128,25,46274,0.83717,0.20125
ENSG00000124253,20,56136136,56143168,37,10,46350,-0.041524,0.51656
ENSG00000227297,20,56174751,56176256,9,2,46350,-0.54982,0.70878
ENSG00000124256,20,56178902,56195632,205,39,46049,0.90851,0.1818
ENSG00000124225,20,56223448,56286592,130,38,45852,-0.89469,0.81452
ENSG00000278709,20,56285239,56287836,8,4,44160,0.28336,0.38845
ENSG00000263453,20,56470450,56470500,18,5,46287,-0.45612,0.67585
ENSG00000221007,20,56493940,56494091,1,1,46350,-3.2905,0.9995
ENSG00000203971,20,56532182,56534716,19,5,45849,-1.0657,0.85673
ENSG00000221451,20,56551074,56551149,4,2,45160,0.64704,0.2588
ENSG00000275852,20,56578960,56579704,11,3,46350,-0.028567,0.5114
ENSG00000221385,20,56642512,56642663,1,1,46350,1.3885,0.08249
ENSG00000225708,20,56644110,56647126,18,7,43466,0.64952,0.258
ENSG00000270411,20,56672323,56672647,163,28,45911,-0.29279,0.61516
ENSG00000124237,20,56725960,56736206,202,43,46350,0.29994,0.38211
ENSG00000124227,20,56793551,56803709,141,29,46071,0.80045,0.21173
ENSG00000124224,20,56803996,56884495,313,64,46149,1.3796,0.083858
ENSG00000124209,20,56884752,56942563,28,9,46158,-1.7173,0.95704
ENSG00000124164,20,56964178,57026157,64,22,46271,-0.11399,0.54538
ENSG00000198768,20,57034157,57089994,59,14,46252,0.28169,0.38909
ENSG00000231290,20,57090435,57194944,32,9,46126,-0.11012,0.54384
ENSG00000254620,20,57169473,57179029,14,4,44390,-1.5173,0.93541
ENSG00000268941,20,57209828,57210794,41,10,46110,-1.2846,0.90053
ENSG00000124222,20,57226309,57254582,35,11,46350,0.34275,0.36589
ENSG00000254995,20,57226490,57290466,13,5,46350,0.47689,0.31672
ENSG00000215440,20,57264187,57290900,22,5,45836,0.61125,0.27052
ENSG00000254419,20,57285851,57286689,12,4,46350,3.0275,0.001233
ENSG00000237121,20,57315588,57358877,76,20,46121,-1.4599,0.92784
ENSG00000270279,20,57329407,57331894,18,6,45545,0.087548,0.46512
ENSG00000268649,20,57392187,57392780,8,3,46350,1.8981,0.028842
ENSG00000216031,20,57393281,57393368,11,3,46350,1.384,0.083178
ENSG00000235590,20,57393974,57425958,26,7,45931,1.1662,0.12177
ENSG00000268333,20,57408864,57411584,7,3,46271,0.6002,0.27418
ENSG00000087460,20,57414773,57486247,261,65,45918,-0.065791,0.52623
ENSG00000225806,20,57438583,57463864,142,50,46138,0.44766,0.3272
ENSG00000270951,20,57451647,57452036,8,4,43656,0.29912,0.38242
ENSG00000101158,20,57556263,57570188,14,5,46350,0.75121,0.22626
ENSG00000101160,20,57570240,57582302,6,3,46067,0.68346,0.24716
ENSG00000101162,20,57594309,57601709,21,10,46134,2.4888,0.0064091
ENSG00000124172,20,57600522,57607437,15,5,46015,0.62624,0.26558
ENSG00000101166,20,57608200,57617964,15,4,46274,0.91063,0.18124
ENSG00000232925,20,57688279,57688686,5,2,46350,-0.91412,0.81967
ENSG00000124203,20,57698436,57834168,65,15,46141,-0.62667,0.73456
ENSG00000124205,20,57875482,57901047,9,4,46350,-0.12257,0.54878
ENSG00000225129,20,57927250,57932829,4,1,46350,-2.2446,0.9876
ENSG00000230352,20,57935982,57939828,11,6,46350,-0.091434,0.53643
ENSG00000233686,20,58035674,58035892,44,15,45592,1.8254,0.033974
ENSG00000227282,20,58090246,58091094,18,7,46350,0.17663,0.4299
ENSG00000087495,20,58152564,58422766,884,73,46011,-0.62969,0.73555
ENSG00000238194,20,58201519,58203344,16,5,45438,-0.10174,0.54052
ENSG00000238777,20,58427722,58427783,1,1,46350,-1.9774,0.976
ENSG00000196074,20,58438618,58508710,11,2,46350,0.00065518,0.49974
ENSG00000196227,20,58508819,58523735,8,3,46324,-0.52173,0.69907
ENSG00000132825,20,58511723,58515352,5,3,46308,-0.40489,0.65722
ENSG00000124215,20,58533482,58589584,46,13,46046,-0.82589,0.79557
ENSG00000176659,20,58630980,58648008,88,19,46350,2.4141,0.0078867
ENSG00000276093,20,58658415,58658927,8,2,46350,-0.090122,0.5359
ENSG00000228340,20,58662895,59102516,562,104,46265,1.8536,0.031901
ENSG00000207802,20,58883532,58883625,64,14,46234,0.16828,0.43318
ENSG00000229690,20,58989454,58989930,9,2,46350,-0.096362,0.53838
ENSG00000266140,20,59053169,59053239,7,3,45932,1.181,0.1188
ENSG00000265617,20,59139620,59139683,5,2,46350,0.82373,0.20505
ENSG00000276627,20,59336930,59342335,14,3,46350,1.1127,0.13292
ENSG00000261035,20,59387060,59389267,7,3,46350,-0.5366,0.70423
ENSG00000229755,20,59652280,59652872,7,3,46350,1.6432,0.050168
ENSG00000229606,20,59654196,59655235,6,3,46350,1.899,0.028785
ENSG00000179242,20,59827482,60515673,536,87,46222,0.39915,0.34489
ENSG00000276786,20,59944935,59945911,12,4,46350,-0.7522,0.77404
ENSG00000277270,20,60009681,60012603,56,11,46218,0.5314,0.29757
ENSG00000179253,20,60292562,60294804,76,9,46350,1.6644,0.048017
ENSG00000225106,20,60313275,60330112,16,7,46350,-0.70144,0.75849
ENSG00000221417,20,60528602,60528718,12,2,46350,1.4743,0.0702
ENSG00000130699,20,60549854,60640866,100,14,46275,2.6314,0.0042511
ENSG00000235018,20,60612485,60613012,8,2,46350,0.6458,0.25921
ENSG00000265306,20,60639858,60639941,2,1,46350,-2.6836,0.99636
ENSG00000149657,20,60697517,60710434,119,26,46334,0.3969,0.34572
ENSG00000101182,20,60711791,60718486,156,14,46349,0.75469,0.22522
ENSG00000184402,20,60718851,60757540,77,14,46024,2.6913,0.0035586
ENSG00000101181,20,60758101,60777823,31,10,46210,1.6012,0.054671
ENSG00000101180,20,60790026,60795323,5,3,46350,-0.98362,0.83735
ENSG00000130703,20,60813541,60871269,114,26,46239,0.58679,0.27867
ENSG00000130706,20,60877149,60883918,8,4,46350,0.91479,0.18015
ENSG00000226332,20,60880488,60881381,9,3,46350,1.7085,0.043774
ENSG00000130702,20,60884121,60942368,355,36,46222,-0.4298,0.66633
ENSG00000228812,20,60928051,60931536,24,5,46107,-0.59781,0.72502
ENSG00000273619,20,60961359,60962026,13,5,46350,-0.015892,0.50634
ENSG00000171858,20,60962172,60963576,15,5,46350,-0.2201,0.5871
ENSG00000149679,20,60963688,60982341,62,18,46160,-1.5397,0.93818
ENSG00000275437,20,60977292,60980991,23,6,46350,0.49362,0.31079
ENSG00000130701,20,60985293,61002589,50,15,46285,1.0554,0.14561
ENSG00000233017,20,61002883,61022677,27,8,46230,1.3794,0.083889
ENSG00000130700,20,61038553,61051026,100,23,45957,2.7453,0.0030228
ENSG00000260542,20,61088965,61091152,299,28,46166,1.896,0.02898
ENSG00000174403,20,61141550,61148733,56,14,46350,-0.95701,0.83072
ENSG00000174407,20,61147660,61167971,25,8,45875,-0.053312,0.52126
ENSG00000199017,20,61151510,61151586,7,2,46350,-0.75783,0.77572
ENSG00000226094,20,61169878,61170591,19,3,46350,1.0314,0.15118
ENSG00000264490,20,61172797,61174714,22,3,46350,0.67001,0.25142
ENSG00000273812,20,61193939,61200322,33,12,46350,1.9592,0.025043
ENSG00000232121,20,61265033,61266856,11,3,46350,-0.83766,0.79889
ENSG00000229882,20,61265124,61267214,6,3,46350,-0.50733,0.69404
ENSG00000167046,20,61272071,61274656,8,2,46350,-0.27805,0.60951
ENSG00000101187,20,61273797,61303647,138,26,46229,-0.32184,0.62621
ENSG00000277496,20,61280313,61282119,11,3,46350,0.37245,0.35478
ENSG00000276317,20,61282624,61283538,5,3,46350,0.84689,0.19853
ENSG00000232803,20,61294371,61298076,8,2,46350,-0.88859,0.81289
ENSG00000237687,20,61326376,61331832,37,12,45809,-1.0609,0.85563
ENSG00000101188,20,61340189,61394123,75,16,45987,0.90884,0.18172
ENSG00000223669,20,61363918,61366699,202,42,46328,-0.77905,0.78202
ENSG00000228705,20,61405480,61406764,18,3,46350,-0.63316,0.73668
ENSG00000101189,20,61427805,61433090,21,7,45010,0.84899,0.19794
ENSG00000229873,20,61431979,61436939,12,3,44431,0.94089,0.17338
ENSG00000060491,20,61436187,61445352,29,9,45748,0.73944,0.22982
ENSG00000092758,20,61448414,61472511,17,8,45412,0.64964,0.25796
ENSG00000101190,20,61472467,61493115,102,18,46262,-0.79113,0.78557
ENSG00000233838,20,61477016,61477264,5,3,46350,-1.6265,0.94808
ENSG00000236527,20,61503602,61504428,11,4,46350,1.1335,0.12851
ENSG00000101191,20,61509090,61569304,431,74,46163,1.0303,0.15144
